reviewid,electronic,experimental,folk/country,global,jazz,metal,pop/r&b,rap,rock,unknown
1018,0,0,0,0,0,0,1,0,0,0
1021,0,0,0,0,0,0,0,0,1,0
1023,0,0,0,0,0,1,0,0,1,0
1024,0,0,0,0,0,1,0,0,1,0
1026,0,0,0,0,0,0,0,0,1,0
1029,1,0,1,0,0,0,0,0,0,0
1031,1,0,0,0,1,0,0,1,0,0
1032,0,0,0,0,0,0,0,1,0,0
1033,0,0,0,0,0,0,0,1,0,0
1043,0,0,0,0,0,0,0,0,0,1
1044,0,0,0,0,0,0,0,0,0,1
1051,0,0,0,0,0,0,0,0,1,0
1052,0,0,0,0,0,0,0,0,1,0
1053,0,0,0,0,0,0,0,0,1,0
1058,0,0,0,0,0,0,0,0,1,0
1059,0,0,0,0,0,0,0,0,1,0
1060,0,0,0,0,0,0,0,0,1,0
1062,0,0,0,0,0,0,0,0,1,0
1063,0,0,0,0,0,0,0,0,1,0
1064,0,1,0,0,0,0,0,0,1,0
1065,0,0,0,0,0,0,0,0,1,0
1066,0,0,0,0,0,0,0,1,0,0
1067,0,0,0,0,0,0,0,1,0,0
1068,0,0,0,0,0,0,0,1,0,0
1069,0,0,0,0,0,0,0,1,0,0
1070,0,0,0,0,0,0,0,1,0,0
1071,1,0,0,0,0,0,0,0,0,0
1072,1,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,1,0
1074,0,1,0,0,1,0,0,0,0,0
1075,0,1,0,0,1,0,0,0,0,0
1076,0,0,0,0,0,0,0,0,1,0
1077,0,0,0,0,0,0,0,0,1,0
1078,0,0,0,0,0,0,0,0,1,0
1079,1,0,0,0,0,0,0,0,1,0
1080,1,0,0,0,0,0,0,0,1,0
1081,1,0,0,0,0,0,0,0,1,0
1082,1,0,0,0,0,0,0,0,1,0
1083,0,0,0,0,0,0,1,0,0,0
1086,1,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,1,0,0
1088,0,0,0,0,0,0,0,0,0,1
1089,1,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0,0,1,0
1091,0,1,0,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0,1,0,0
1093,0,0,0,0,0,0,0,0,1,0
1094,0,0,0,0,0,0,0,0,1,0
1095,0,0,0,0,0,0,0,0,0,1
1096,0,0,0,0,0,0,0,0,1,0
1097,0,0,0,0,0,0,0,0,1,0
1098,0,0,0,1,0,0,0,0,1,0
1099,0,0,0,0,0,0,0,0,0,1
1100,0,0,0,0,0,0,0,0,1,0
1101,0,0,0,0,0,1,1,1,0,0
1102,0,0,0,0,0,0,1,1,0,0
1103,0,0,1,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0,1,0,0
1105,0,0,0,0,0,0,0,1,0,0
1106,0,0,0,0,0,0,1,0,0,0
1107,0,0,0,0,0,0,0,0,1,0
1108,0,0,0,0,0,0,0,0,0,1
1109,0,0,0,0,0,0,0,0,0,1
1110,1,0,0,0,0,0,0,0,0,0
1111,1,0,0,0,0,0,0,0,0,0
1112,0,0,0,0,1,0,0,0,0,0
1113,0,0,0,0,0,0,0,0,0,1
1114,0,1,0,0,0,0,0,0,1,0
1115,0,0,0,0,0,0,0,0,0,1
1116,0,0,0,0,0,0,0,0,1,0
1117,0,1,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,1,0
1123,0,0,0,0,0,1,0,1,0,0
1124,0,0,0,0,0,0,0,0,1,0
1125,0,0,0,0,0,0,0,0,1,0
1126,1,0,0,0,0,0,0,0,1,0
1127,0,0,0,0,0,0,0,0,0,1
1128,0,0,0,0,0,0,0,0,0,1
1129,0,0,0,0,0,0,0,0,1,0
1130,0,0,0,0,0,0,0,0,1,0
1131,0,0,0,0,0,0,0,0,1,0
1132,0,1,0,0,0,0,0,0,1,0
1133,1,0,0,0,0,0,0,0,1,0
1134,1,0,0,0,0,0,0,0,1,0
1135,0,0,0,0,0,0,0,0,1,0
1136,0,0,0,0,0,0,0,0,1,0
1137,1,0,0,0,0,0,0,0,0,0
1138,1,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0,1,0
1140,0,0,0,0,0,0,0,0,0,1
1141,0,0,0,0,0,1,0,0,1,0
1142,0,0,0,0,0,0,1,0,0,0
1143,0,0,0,0,0,0,0,1,0,0
1144,0,0,0,0,0,0,0,0,1,0
1145,0,1,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,1,0
1147,0,0,0,0,0,0,0,0,1,0
1148,1,0,0,0,1,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,1,0
1150,1,0,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0,1,0
1152,1,0,0,0,0,0,0,0,1,0
1153,0,0,0,0,0,0,0,0,1,0
1154,1,0,0,0,0,0,0,0,1,0
1155,0,0,0,0,0,0,0,0,1,0
1156,1,0,0,0,0,0,1,0,0,0
1157,0,0,0,0,0,0,0,0,1,0
1158,1,0,0,0,0,0,0,0,1,0
1159,1,0,0,0,0,0,0,0,1,0
1160,0,0,0,0,0,0,0,0,1,0
1161,0,0,0,0,0,0,0,1,0,0
1162,0,0,0,0,0,0,0,1,0,0
1163,0,0,0,0,0,1,0,0,1,0
1164,0,0,0,0,0,0,0,0,1,0
1165,0,0,0,0,0,1,0,0,0,0
1166,0,0,0,0,0,1,0,0,0,0
1167,0,0,0,0,0,0,1,0,0,0
1168,0,0,0,0,0,0,1,0,0,0
1169,1,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,1,0,0,0,0,0
1171,1,0,0,0,0,0,0,0,0,0
1172,0,0,0,0,0,1,1,1,0,0
1173,0,0,0,0,0,0,0,0,1,0
1174,0,0,0,0,0,0,0,0,1,0
1175,0,1,0,0,0,0,0,0,1,0
1176,0,0,0,0,0,0,0,1,0,0
1177,0,1,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,1,0
1179,0,0,0,0,0,0,0,1,0,0
1180,0,0,0,0,0,0,0,0,1,0
1181,0,0,0,0,0,0,1,0,0,0
1182,1,0,0,0,0,0,0,0,1,0
1183,0,0,0,0,0,0,1,0,0,0
1184,0,0,0,0,0,0,0,0,0,1
1185,0,0,0,0,0,1,0,0,1,0
1189,0,0,0,0,0,0,0,0,1,0
1190,1,0,0,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,1,0,0,0
1192,0,0,1,0,0,0,0,0,0,0
1193,0,0,1,0,0,0,0,0,0,0
1194,1,0,0,0,0,0,0,0,1,0
1195,0,1,0,0,0,0,0,0,1,0
1196,1,0,0,0,1,0,0,0,1,0
1197,0,0,1,0,0,0,0,0,0,0
1198,1,0,0,0,0,0,0,0,1,0
1199,0,0,0,0,0,0,0,0,1,0
1200,0,0,0,0,0,0,0,0,1,0
1201,0,0,0,0,0,0,0,0,1,0
1202,1,0,0,0,0,0,0,0,0,0
1203,0,1,0,0,0,0,0,0,1,0
1204,0,0,0,0,0,0,0,0,1,0
1205,0,0,1,0,0,0,1,0,0,0
1210,0,0,0,0,0,0,0,0,0,1
1211,0,0,0,0,0,0,0,0,0,1
1215,0,0,0,0,0,0,0,0,1,0
1223,0,0,0,0,0,0,0,0,1,0
1226,0,1,0,1,0,0,0,0,1,0
1227,0,0,0,0,0,0,0,0,1,0
1228,0,0,0,0,0,0,0,0,1,0
1229,0,0,0,0,0,0,0,0,1,0
1230,0,0,0,0,0,0,0,0,1,0
1231,0,0,0,0,0,0,0,0,1,0
1233,0,0,0,0,0,0,0,0,1,0
1234,0,0,0,0,0,0,0,0,1,0
1235,0,0,0,0,0,0,0,0,1,0
1239,0,0,0,0,0,0,0,0,1,0
1240,0,0,0,0,0,0,0,0,1,0
1241,0,0,0,0,0,0,0,0,1,0
1242,0,0,0,0,0,0,0,0,1,0
1243,0,0,0,0,0,0,0,0,1,0
1245,1,0,0,0,0,0,0,0,0,0
1246,1,0,0,0,0,0,0,0,0,0
1247,1,0,0,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,1,0,0,0
1249,0,0,0,0,0,0,1,0,0,0
1250,0,0,0,0,0,0,1,0,0,0
1251,0,0,0,0,0,0,0,0,1,0
1252,0,0,0,0,0,0,0,0,1,0
1253,0,0,0,0,0,0,0,0,1,0
1254,0,0,0,0,0,0,1,0,0,0
1264,0,0,0,0,0,0,0,0,1,0
1266,0,0,0,0,0,0,0,0,1,0
1268,0,1,0,0,0,0,0,0,1,0
1270,0,1,0,0,0,0,0,0,1,0
1271,0,1,0,0,0,0,0,0,1,0
1272,0,1,0,0,0,0,0,0,1,0
1284,0,0,0,0,0,0,0,1,0,0
1286,0,0,0,0,0,0,0,0,1,0
1287,0,0,0,0,0,0,0,0,1,0
1288,1,0,0,0,0,0,0,0,1,0
1290,0,0,0,0,0,1,0,0,0,0
1291,1,0,0,0,0,0,0,0,0,0
1292,1,0,0,0,0,0,0,0,0,0
1293,1,0,0,0,0,0,0,0,0,0
1294,1,0,0,0,0,0,0,0,1,0
1295,1,0,0,0,0,0,0,0,1,0
1296,1,0,0,0,0,0,0,0,1,0
1297,1,0,0,0,0,0,0,0,1,0
1299,0,0,0,0,0,0,0,0,0,1
1302,0,0,0,0,0,0,0,0,0,1
1305,0,0,0,0,0,0,0,0,1,0
1306,0,0,0,0,0,0,0,0,1,0
1307,0,0,0,0,0,0,0,0,1,0
1308,0,0,0,0,0,0,0,0,1,0
1309,0,0,0,0,0,0,0,0,1,0
1310,0,0,0,0,0,0,0,0,1,0
1314,0,0,0,0,0,0,0,0,1,0
1316,1,0,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0,1,0
1321,0,0,0,0,0,0,0,0,1,0
1323,0,0,1,0,0,0,0,0,0,0
1324,0,0,1,0,0,0,0,0,0,0
1325,0,0,1,0,0,0,0,0,0,0
1331,0,0,1,0,0,0,0,0,0,0
1332,0,0,1,0,0,0,0,0,0,0
1333,0,0,1,0,0,0,0,0,0,0
1334,1,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0,1,0
1337,0,0,0,0,0,0,0,0,1,0
1338,0,0,0,0,0,0,0,0,1,0
1339,1,0,0,0,0,0,0,0,1,0
1340,0,0,0,0,0,0,0,0,1,0
1341,1,0,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0,0,1,0
1345,0,0,0,0,0,0,0,0,1,0
1346,0,0,0,0,0,0,0,0,1,0
1348,0,0,0,0,0,0,0,0,1,0
1350,0,0,0,0,0,0,0,0,0,1
1351,0,0,0,0,0,0,0,0,0,1
1352,1,0,0,0,0,0,0,0,0,0
1353,1,0,0,0,0,0,0,0,0,0
1357,0,0,0,0,0,0,0,0,1,0
1359,0,0,0,0,0,0,0,0,1,0
1360,0,0,0,0,0,0,0,0,1,0
1361,0,0,0,0,0,1,0,0,1,0
1362,0,0,0,0,0,1,0,0,1,0
1363,0,0,0,0,0,1,0,0,1,0
1364,0,0,0,0,0,1,0,0,1,0
1366,0,0,0,0,0,0,0,0,1,0
1372,0,0,0,0,0,0,0,0,1,0
1373,1,0,0,0,0,0,0,0,1,0
1374,0,0,0,0,0,0,0,0,1,0
1375,0,0,1,0,0,0,0,0,0,0
1376,0,0,1,0,0,0,0,0,0,0
1377,0,0,0,0,0,0,0,0,1,0
1378,0,0,0,0,0,0,0,0,1,0
1379,0,0,0,0,0,0,0,0,1,0
1380,0,0,0,0,1,1,0,0,0,0
1381,0,0,0,0,1,1,0,0,0,0
1382,0,0,0,0,0,0,0,0,1,0
1384,0,0,0,0,0,0,0,0,1,0
1385,0,0,0,0,0,0,0,0,1,0
1386,0,0,0,0,0,0,0,0,1,0
1387,0,0,0,0,0,0,0,0,1,0
1388,1,0,0,0,0,0,0,0,0,0
1389,1,0,0,0,0,0,0,0,0,0
1390,1,0,0,0,0,0,0,0,0,0
1391,1,0,0,0,0,0,0,0,0,0
1392,1,0,0,0,0,0,0,0,0,0
1393,1,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0,1
1395,1,0,0,0,0,0,0,0,1,0
1397,0,1,0,0,0,0,0,0,1,0
1399,0,0,0,0,0,0,1,0,0,0
1400,0,0,0,0,0,0,0,0,0,1
1401,1,0,0,0,0,0,0,0,1,0
1405,1,0,0,0,0,0,0,0,0,0
1408,0,1,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,1,0
1412,1,0,0,0,0,0,0,0,0,0
1413,1,0,0,0,0,0,0,0,0,0
1414,1,0,0,0,0,0,0,0,0,0
1415,1,0,0,0,0,0,0,0,0,0
1417,1,0,0,0,0,0,0,0,0,0
1419,1,0,0,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,1
1425,1,0,0,0,0,0,0,0,1,0
1426,0,0,0,0,0,0,1,0,0,0
1428,0,0,0,0,0,0,0,0,1,0
1434,0,0,0,0,0,0,0,0,1,0
1435,1,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,1
1438,0,0,0,0,0,0,0,0,0,1
1439,0,0,0,0,0,0,0,0,0,1
1440,0,0,0,0,0,0,0,0,0,1
1441,1,0,0,0,0,0,1,0,0,0
1442,1,0,0,0,0,0,1,0,0,0
1443,1,0,0,0,0,0,1,0,0,0
1447,0,0,0,0,0,0,0,0,0,1
1451,0,0,0,0,0,0,0,0,1,0
1455,1,0,0,0,0,0,0,0,1,0
1456,1,0,0,0,0,0,0,0,1,0
1457,1,0,0,0,0,0,0,0,1,0
1467,1,0,0,0,0,0,0,0,0,0
1468,1,0,0,0,0,0,0,0,0,0
1469,1,0,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,1,0,0,0
1472,0,0,0,0,0,0,1,0,0,0
1474,0,0,0,0,0,0,0,0,1,0
1475,0,0,0,0,0,0,0,0,1,0
1476,0,0,0,0,0,0,0,0,1,0
1477,0,1,0,0,0,0,0,0,1,0
1478,0,1,0,0,0,0,0,0,1,0
1479,0,0,0,0,0,0,0,0,1,0
1480,0,0,0,0,0,0,0,0,1,0
1483,0,0,0,0,0,1,0,0,0,0
1484,1,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,1,0
1493,0,0,0,0,0,0,0,0,1,0
1494,0,0,0,0,0,0,0,0,1,0
1495,0,0,0,0,0,0,0,0,1,0
1496,0,0,0,0,0,0,0,0,1,0
1497,0,0,0,0,0,0,0,0,1,0
1498,0,0,0,0,0,0,0,0,1,0
1499,0,0,0,0,0,0,0,0,1,0
1500,0,0,0,0,0,0,0,0,1,0
1501,0,0,0,0,0,0,0,0,1,0
1502,0,0,0,0,0,0,0,0,1,0
1503,0,0,0,0,0,0,0,0,1,0
1504,0,0,0,0,0,0,0,0,1,0
1507,0,0,0,0,0,0,0,0,1,0
1508,0,0,0,0,0,0,0,0,1,0
1509,0,1,0,0,1,0,0,0,0,0
1510,0,1,0,0,1,0,0,0,0,0
1511,0,1,0,0,1,0,0,0,0,0
1512,1,1,0,0,0,0,0,0,1,0
1513,1,1,0,0,0,0,0,0,1,0
1514,1,1,0,0,0,0,0,0,1,0
1515,1,1,0,0,0,0,0,0,1,0
1517,0,0,0,0,0,0,0,1,0,0
1518,0,0,0,0,0,0,0,1,0,0
1520,1,0,1,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,0,0,1,0
1526,0,0,0,0,0,0,0,0,0,1
1527,0,0,0,0,0,0,0,0,1,0
1530,0,0,0,0,0,0,0,0,1,0
1533,1,0,0,0,1,0,0,0,0,0
1535,1,0,0,0,1,0,0,0,0,0
1537,1,0,0,0,1,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,1,0
1539,0,0,0,0,0,0,0,0,1,0
1540,0,0,0,0,0,0,0,0,1,0
1541,0,0,0,0,0,0,0,0,1,0
1543,1,0,0,0,0,0,0,0,0,0
1544,0,0,0,0,1,0,0,0,0,0
1545,0,0,0,0,1,0,0,0,0,0
1548,1,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,1,0,0,0,0,0
1553,1,0,0,0,0,0,0,0,0,0
1558,0,1,0,0,0,0,0,0,1,0
1559,0,1,0,0,0,0,0,0,1,0
1560,0,1,0,0,0,0,0,0,1,0
1561,0,1,0,0,0,0,0,0,1,0
1562,0,1,0,0,0,0,0,0,1,0
1563,0,1,0,0,0,0,0,0,1,0
1564,0,0,0,0,0,0,0,1,0,0
1565,0,0,0,0,0,0,0,1,0,0
1566,0,0,0,0,0,0,0,1,0,0
1569,0,0,0,0,0,0,0,0,0,1
1571,0,0,0,0,0,0,0,0,1,0
1572,0,0,0,0,0,0,0,0,1,0
1573,0,0,0,0,0,0,0,0,1,0
1578,1,0,0,0,0,0,0,0,1,0
1579,1,0,0,0,0,0,0,0,1,0
1580,1,0,0,0,0,0,0,0,1,0
1582,0,1,0,0,0,0,0,0,1,0
1583,0,1,0,0,0,0,0,0,1,0
1585,1,0,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0,0,1
1588,0,0,0,0,0,0,0,0,0,1
1590,0,0,0,0,0,0,0,0,1,0
1591,0,0,0,0,0,0,0,0,1,0
1594,0,0,0,0,0,1,0,0,0,0
1595,0,0,0,0,0,1,0,0,0,0
1596,0,0,0,0,0,0,0,0,0,1
1600,0,0,0,0,0,0,0,1,0,0
1601,0,0,0,0,0,0,0,0,1,0
1602,1,0,0,0,0,0,0,0,1,0
1605,1,0,0,0,0,0,0,0,1,0
1607,1,0,0,0,0,0,0,0,0,0
1608,1,0,0,0,0,0,0,0,0,0
1610,1,0,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0,1,0
1613,0,0,0,0,0,0,0,0,1,0
1614,0,0,0,0,0,0,0,0,1,0
1615,0,0,0,0,0,0,0,0,0,1
1617,0,0,0,0,0,0,0,0,1,0
1619,0,0,0,0,0,0,0,0,1,0
1621,0,0,0,0,0,0,0,0,0,1
1623,0,0,0,0,0,0,0,0,1,0
1626,0,0,0,0,0,0,0,0,1,0
1632,0,0,0,0,0,0,0,1,0,0
1633,0,0,0,0,0,0,0,1,0,0
1635,0,0,1,0,0,0,0,0,0,0
1636,0,0,1,0,0,0,0,0,0,0
1637,0,0,1,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,1,0,0,0
1639,0,0,0,0,0,0,0,0,1,0
1640,0,0,0,0,0,0,0,0,1,0
1642,0,0,0,0,0,0,0,0,1,0
1645,1,0,0,0,0,0,0,0,1,0
1646,1,0,0,0,0,0,0,0,1,0
1651,0,0,0,0,0,0,0,0,1,0
1652,0,0,0,0,0,0,1,0,0,0
1653,0,0,0,0,0,0,1,0,0,0
1654,1,0,0,0,0,0,0,0,0,0
1655,1,0,0,0,0,0,0,0,0,0
1659,1,0,0,0,0,0,0,0,1,0
1660,0,0,0,0,0,0,0,0,1,0
1662,0,0,0,0,0,0,0,0,1,0
1665,0,0,0,0,0,0,0,0,1,0
1668,0,0,0,0,0,0,0,0,1,0
1669,0,0,0,0,0,0,0,0,1,0
1670,0,0,0,0,0,0,0,0,1,0
1671,0,0,0,0,0,0,0,0,1,0
1672,0,0,0,0,0,0,0,0,1,0
1673,0,0,0,0,0,0,0,0,1,0
1675,1,0,0,0,0,0,0,0,1,0
1676,1,0,0,0,0,0,0,0,1,0
1677,1,0,0,0,0,0,0,0,0,0
1684,0,1,0,0,0,0,0,0,1,0
1685,0,1,0,0,0,0,0,0,1,0
1686,0,1,0,0,0,0,0,0,1,0
1687,0,1,0,0,0,0,0,0,1,0
1688,0,1,0,0,0,0,0,0,1,0
1689,0,0,0,0,0,0,1,1,0,0
1694,0,0,0,0,0,0,0,0,1,0
1698,0,0,0,0,0,1,0,0,1,0
1700,0,0,0,0,0,1,0,0,1,0
1701,0,0,0,0,0,1,0,0,1,0
1702,0,0,0,0,0,1,0,0,1,0
1705,1,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,1,0
1709,0,0,0,0,0,0,0,0,1,0
1711,1,1,0,1,0,0,0,0,1,0
1712,0,0,0,0,0,0,0,0,1,0
1713,1,0,0,0,0,0,0,0,1,0
1714,1,0,0,0,0,0,0,0,1,0
1715,0,0,0,0,0,0,1,0,0,0
1716,0,0,0,0,0,0,0,0,0,1
1717,0,0,0,0,0,1,0,0,0,0
1718,0,0,0,0,0,0,0,0,0,1
1719,1,0,1,0,0,0,1,0,0,0
1720,0,0,0,0,0,0,0,0,0,1
1721,0,0,1,0,0,0,0,0,0,0
1722,0,0,1,0,0,0,0,0,0,0
1723,1,0,0,0,0,0,0,0,1,0
1724,1,0,0,0,0,0,0,0,1,0
1725,0,0,0,0,0,0,0,0,1,0
1726,0,0,0,0,0,0,0,0,1,0
1727,0,0,0,0,0,0,0,0,1,0
1728,0,0,0,0,0,0,0,0,1,0
1729,0,0,0,0,0,0,0,0,0,1
1730,1,0,0,0,0,0,0,0,1,0
1731,1,0,0,0,0,0,1,0,0,0
1732,1,0,0,0,0,0,1,0,0,0
1733,0,1,0,0,0,0,0,0,1,0
1734,0,1,0,0,0,0,0,0,1,0
1735,0,1,0,0,0,0,0,0,1,0
1736,0,0,0,0,0,0,0,0,1,0
1737,0,0,0,0,0,0,0,0,1,0
1738,1,0,0,0,0,0,0,0,0,0
1739,1,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0,0,1,0
1741,1,0,0,0,0,0,0,0,1,0
1742,0,1,0,0,0,0,0,0,1,0
1743,1,0,0,0,0,0,0,0,0,0
1744,1,0,0,0,0,0,0,0,0,0
1745,1,0,0,0,0,0,1,0,0,0
1746,0,0,0,0,0,0,1,0,0,0
1747,0,0,1,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,1,0
1749,0,0,0,0,0,0,0,0,1,0
1750,0,1,0,0,0,0,0,0,0,0
1751,0,1,0,0,0,0,0,0,0,0
1752,0,0,0,0,0,0,0,0,1,0
1753,1,0,0,0,0,0,0,0,0,0
1754,1,0,0,0,0,0,0,0,1,0
1755,0,0,0,0,0,0,0,1,0,0
1756,0,0,1,0,0,0,1,0,0,0
1757,0,0,1,0,0,0,1,0,0,0
1758,0,0,0,0,0,0,0,0,1,0
1759,0,0,0,0,0,0,0,0,1,0
1760,1,0,0,0,0,0,0,0,0,0
1761,0,0,0,0,0,0,0,0,1,0
1762,0,0,0,0,0,0,0,0,1,0
1764,0,0,0,0,0,0,0,0,1,0
1765,1,0,0,0,0,0,0,0,1,0
1767,0,1,0,0,1,0,0,0,0,0
1768,1,0,0,0,0,0,0,0,1,0
1769,1,0,0,0,0,0,0,0,1,0
1770,0,1,0,0,0,0,0,0,1,0
1771,0,0,0,0,0,0,0,0,1,0
1772,0,0,0,0,0,0,0,1,0,0
1773,0,0,0,0,0,0,0,1,0,0
1774,0,0,0,0,0,0,0,0,1,0
1775,0,0,0,0,0,0,0,0,1,0
1776,0,0,0,0,0,0,0,0,1,0
1777,0,0,0,0,0,0,0,0,0,1
1778,0,0,0,0,0,0,0,0,1,0
1779,0,0,0,0,0,0,0,0,1,0
1780,0,0,0,0,0,1,0,0,0,0
1781,1,0,0,0,1,0,0,1,0,0
1782,0,0,0,0,0,0,0,0,1,0
1783,1,0,0,0,0,0,0,0,0,0
1784,0,0,0,0,0,0,0,0,1,0
1785,0,0,0,0,0,0,0,0,0,1
1788,0,0,0,0,0,0,0,0,1,0
1789,0,0,0,0,0,0,0,0,1,0
1790,0,1,0,0,0,0,0,0,1,0
1791,0,0,0,0,0,0,0,1,0,0
1792,0,0,0,0,0,0,1,0,0,0
1793,0,0,0,0,0,0,1,0,0,0
1794,1,1,0,0,0,0,0,0,1,0
1795,0,0,0,0,0,0,1,0,0,0
1796,0,0,0,0,0,0,1,0,0,0
1797,0,1,0,0,0,0,0,0,1,0
1798,1,0,0,0,0,0,0,0,1,0
1799,0,1,0,0,0,0,0,0,1,0
1800,0,1,0,0,0,0,0,0,1,0
1801,0,0,0,0,0,0,0,1,0,0
1802,0,0,0,0,0,0,0,1,0,0
1803,0,0,0,0,0,0,0,0,0,1
1804,0,0,0,0,0,0,0,0,1,0
1805,0,0,0,0,0,0,0,0,1,0
1806,0,0,1,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0,1
1808,0,1,0,0,0,0,0,0,1,0
1809,0,1,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,1,0
1811,0,0,0,0,0,0,0,0,1,0
1812,1,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,1
1814,1,0,0,0,0,0,0,0,1,0
1815,0,0,0,0,0,0,0,0,1,0
1816,0,0,0,0,0,0,0,0,1,0
1817,0,0,1,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0,1,0,0
1821,0,0,0,0,0,0,0,0,0,1
1822,0,0,0,0,0,0,0,0,1,0
1823,0,0,0,0,0,0,0,1,0,0
1824,0,0,0,0,1,0,0,0,1,0
1825,0,0,0,0,0,0,0,0,0,1
1826,1,1,0,0,0,0,0,0,1,0
1827,0,0,0,0,0,0,0,1,0,0
1828,0,0,0,0,0,0,0,0,1,0
1829,0,0,0,0,0,0,0,0,1,0
1830,1,0,0,0,0,0,1,0,0,0
1834,0,0,1,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,1,0
1836,0,0,0,0,0,0,0,0,1,0
1838,0,0,0,0,0,0,0,0,0,1
1839,0,0,0,0,0,0,0,0,0,1
1841,0,0,0,0,0,0,0,0,0,1
1842,0,0,0,0,0,0,0,0,0,1
1843,0,0,0,0,0,0,0,0,0,1
1844,0,0,0,0,0,0,0,0,0,1
1848,0,0,0,0,0,0,0,0,0,1
1849,0,0,0,0,0,0,0,0,0,1
1855,0,0,0,0,0,0,0,0,0,1
1857,0,0,0,0,0,0,0,0,0,1
1861,0,0,0,0,0,0,0,0,0,1
1862,0,0,0,0,0,0,0,0,0,1
1866,0,0,0,0,0,0,0,0,0,1
1872,0,0,0,0,0,0,0,0,0,1
1873,0,0,0,0,0,0,0,0,0,1
1875,0,0,0,0,0,0,0,0,0,1
1887,0,0,0,0,0,0,0,0,0,1
1896,0,0,0,0,0,0,0,0,0,1
1897,0,0,0,0,0,0,0,0,0,1
1898,0,0,0,0,0,0,0,0,0,1
1905,0,0,0,0,0,0,0,0,0,1
1911,0,0,0,0,0,0,0,0,0,1
1918,0,0,0,0,0,0,0,0,0,1
1920,0,0,0,0,0,0,0,0,0,1
1921,0,0,0,0,0,0,0,0,0,1
1926,0,0,0,0,0,0,0,0,0,1
1927,0,0,0,0,0,0,0,0,0,1
1928,0,0,0,0,0,0,0,0,0,1
1929,0,0,0,0,0,0,0,0,0,1
1931,0,0,0,0,0,0,0,0,0,1
1932,0,0,0,0,0,0,0,0,0,1
1933,0,0,0,0,0,0,0,0,0,1
1935,0,0,0,0,0,0,0,0,0,1
1936,0,0,0,0,0,0,0,0,0,1
1937,0,0,0,0,0,0,0,0,0,1
1938,0,0,0,0,0,0,0,0,0,1
1940,0,0,0,0,0,0,0,0,0,1
1941,0,0,0,0,0,0,0,0,0,1
1945,0,0,0,0,0,0,0,0,0,1
1947,0,0,0,0,0,0,0,0,0,1
1948,0,0,0,0,0,0,0,0,0,1
1954,0,0,0,0,0,0,0,0,0,1
1955,0,0,0,0,0,0,0,0,0,1
1957,0,0,0,0,0,0,0,0,0,1
1961,0,0,0,0,0,0,0,0,0,1
1964,0,0,0,0,0,0,0,0,0,1
1969,0,0,0,0,0,0,0,0,0,1
1970,0,0,0,0,0,0,0,0,0,1
1971,0,0,0,0,0,0,0,0,0,1
1972,0,0,0,0,0,0,0,0,0,1
1973,0,0,0,0,0,0,0,0,0,1
1974,0,0,0,0,0,0,0,0,0,1
1976,0,0,0,0,0,0,0,0,0,1
1977,0,0,0,0,0,0,0,0,0,1
1978,0,0,0,0,0,0,0,0,0,1
